selected,technical_score,candidate_score,experience_total,academic_reliability,max_tech_skill,max_soft_skill,tech_candidate_multiplier,no_experience_flag,high_risk_flag
1,5.0,3.5,10,13.44,10,7,17.5,0,0
1,6.75,4.833333333333333,9,8.52,8,8,32.625,0,1
1,6.75,4.0,14,8.23,10,8,27.0,0,1
0,5.0,4.833333333333333,12,12.25,7,7,24.166666666666664,0,0
1,7.0,4.333333333333333,7,14.12,10,10,30.333333333333332,0,0
1,5.0,7.0,12,12.06,5,10,35.0,0,1
1,4.5,5.5,12,5.93,8,8,24.75,0,1
1,4.5,6.5,9,10.620000000000001,8,10,29.25,0,0
0,6.0,6.0,10,8.99,8,9,36.0,0,1
0,4.0,5.833333333333333,8,11.05,6,10,23.333333333333332,0,1
1,6.0,5.833333333333333,13,16.32,8,10,35.0,0,1
1,4.5,4.333333333333333,16,15.579999999999998,8,7,19.5,0,0
0,3.0,5.833333333333333,2,3.8499999999999996,8,10,17.5,0,1
1,7.0,5.333333333333333,8,3.91,8,9,37.33333333333333,0,1
0,5.5,5.333333333333333,16,14.59,8,10,29.333333333333332,0,1
1,5.0,6.166666666666667,8,7.23,7,7,30.833333333333336,0,1
1,7.25,3.0,8,13.85,10,4,21.75,0,0
1,7.75,4.166666666666667,7,12.869999999999997,9,7,32.29166666666667,0,1
1,6.0,3.6666666666666665,17,14.66,8,9,22.0,0,0
1,6.5,5.833333333333333,16,14.530000000000001,10,10,37.916666666666664,0,1
1,5.25,4.666666666666667,6,6.109999999999999,9,8,24.5,0,1
0,6.0,3.1666666666666665,13,14.58,10,4,19.0,0,0
1,4.75,4.833333333333333,13,15.62,7,6,22.958333333333332,0,0
1,7.5,4.333333333333333,7,13.719999999999999,9,7,32.5,0,1
1,6.25,3.0,16,9.15,9,5,18.75,0,0
1,5.0,7.833333333333333,9,5.71,10,10,39.166666666666664,0,0
0,3.5,5.0,12,10.59,5,8,17.5,0,0
1,5.75,4.0,8,13.99,9,9,23.0,0,0
0,5.25,3.6666666666666665,11,8.71,8,8,19.25,0,1
1,5.75,3.6666666666666665,10,6.4,10,4,21.083333333333332,0,1
1,4.75,7.166666666666667,5,7.76,9,10,34.04166666666667,0,1
1,4.25,5.833333333333333,6,18.66,8,7,24.791666666666664,0,0
1,5.75,5.333333333333333,9,17.240000000000002,9,10,30.666666666666664,0,0
1,6.25,5.0,15,11.81,9,10,31.25,0,1
1,4.5,3.8333333333333335,12,11.03,9,5,17.25,0,1
0,5.25,3.6666666666666665,11,6.640000000000001,9,6,19.25,0,1
1,7.75,4.166666666666667,8,3.9400000000000013,10,6,32.29166666666667,0,1
1,2.5,7.5,13,13.64,3,10,18.75,0,0
1,5.25,5.0,8,6.870000000000001,7,10,26.25,0,1
0,5.5,4.166666666666667,5,7.86,7,7,22.916666666666668,0,0
0,5.25,6.0,18,15.91,7,10,31.5,0,0
0,6.0,3.1666666666666665,17,10.7,10,4,19.0,0,1
1,6.5,4.333333333333333,13,16.810000000000002,8,9,28.166666666666664,0,1
1,8.25,3.3333333333333335,13,10.22,10,7,27.5,0,1
1,3.75,6.5,12,15.7,4,10,24.375,0,0
1,5.75,5.166666666666667,15,13.11,10,10,29.708333333333336,0,0
1,8.0,5.166666666666667,12,9.99,9,8,41.333333333333336,0,1
1,5.5,3.5,7,12.18,10,4,19.25,0,1
1,4.25,3.0,12,18.98,8,7,12.75,0,0
1,6.75,4.333333333333333,13,8.93,10,8,29.249999999999996,0,0
1,4.75,3.5,10,12.83,8,6,16.625,0,1
1,4.0,3.3333333333333335,7,16.310000000000002,7,5,13.333333333333334,0,1
1,4.0,5.333333333333333,9,12.98,6,8,21.333333333333332,0,0
0,3.75,6.0,9,12.34,10,10,22.5,0,1
1,7.0,4.666666666666667,13,13.01,10,8,32.66666666666667,0,1
1,7.25,5.5,14,12.280000000000001,10,9,39.875,0,1
1,8.0,2.8333333333333335,13,13.05,10,8,22.666666666666668,0,1
1,6.25,4.333333333333333,11,19.96,9,10,27.083333333333332,0,0
1,5.0,5.5,14,8.14,8,10,27.5,0,1
0,5.25,3.5,11,11.63,10,10,18.375,0,1
1,4.75,5.166666666666667,18,13.030000000000001,7,10,24.541666666666668,0,1
0,6.5,5.5,14,11.64,10,8,35.75,0,1
0,7.0,5.833333333333333,9,10.48,10,10,40.83333333333333,0,1
1,4.75,7.166666666666667,17,12.42,10,9,34.04166666666667,0,0
1,4.0,6.166666666666667,15,17.439999999999998,9,9,24.666666666666668,0,0
1,6.5,4.166666666666667,12,12.719999999999999,10,6,27.083333333333336,0,0
1,7.0,4.5,8,10.32,9,7,31.5,0,1
1,4.5,3.5,17,10.91,9,8,15.75,0,1
1,5.75,6.5,16,8.38,7,10,37.375,0,1
1,6.0,5.166666666666667,7,15.84,10,9,31.0,0,0
1,7.25,3.1666666666666665,12,4.82,10,9,22.958333333333332,0,1
1,5.75,4.0,14,6.030000000000001,10,7,23.0,0,1
0,5.5,5.0,7,7.949999999999999,10,7,27.5,0,1
1,6.25,6.0,12,12.41,9,10,37.5,0,0
1,5.0,5.5,16,7.710000000000001,10,10,27.5,0,1
0,6.25,4.0,11,13.7,9,9,25.0,0,0
0,3.0,5.666666666666667,12,9.04,5,10,17.0,0,1
1,6.25,5.333333333333333,17,13.49,10,9,33.33333333333333,0,1
0,4.75,6.166666666666667,14,18.83,7,10,29.291666666666668,0,0
1,4.0,5.333333333333333,10,14.94,5,10,21.333333333333332,0,0
1,7.0,2.5,16,17.119999999999997,10,4,17.5,0,1
0,3.0,6.666666666666667,18,8.68,6,10,20.0,0,1
1,7.75,4.666666666666667,12,11.31,10,10,36.16666666666667,0,1
1,6.25,4.166666666666667,11,5.300000000000001,9,10,26.041666666666668,0,1
1,3.25,3.6666666666666665,8,13.559999999999999,6,4,11.916666666666666,0,1
1,6.25,6.0,8,11.8,10,10,37.5,0,0
1,6.5,4.5,16,13.98,9,10,29.25,0,1
1,6.25,4.5,4,18.130000000000003,7,10,28.125,0,0
1,6.75,4.5,13,13.71,9,7,30.375,0,0
1,4.25,4.166666666666667,10,9.25,7,6,17.708333333333336,0,0
1,4.5,4.333333333333333,12,10.76,10,10,19.5,0,0
0,4.0,3.6666666666666665,13,15.75,9,2,14.666666666666666,0,0
1,5.5,3.8333333333333335,7,11.52,8,10,21.083333333333336,0,1
1,6.0,4.833333333333333,14,16.53,10,6,29.0,0,1
1,7.25,5.333333333333333,9,14.92,10,9,38.666666666666664,0,0
1,5.0,5.0,16,16.08,8,10,25.0,0,0
1,6.75,5.833333333333333,9,13.690000000000001,10,10,39.375,0,0
1,6.25,5.833333333333333,12,8.030000000000001,7,7,36.45833333333333,0,1
1,7.0,5.166666666666667,8,11.42,10,9,36.16666666666667,0,0
1,5.0,5.666666666666667,7,17.02,10,8,28.333333333333336,0,0
1,6.0,4.333333333333333,8,12.780000000000001,10,9,26.0,0,0
1,6.0,3.5,13,14.55,9,7,21.0,0,0
1,6.25,5.166666666666667,11,11.68,9,8,32.29166666666667,0,1
1,7.25,5.333333333333333,9,13.48,10,7,38.666666666666664,0,0
1,5.75,3.6666666666666665,18,6.76,8,8,21.083333333333332,0,1
0,6.75,3.0,11,14.54,10,6,20.25,0,0
1,5.0,4.5,11,3.34,7,8,22.5,0,1
1,4.0,5.0,15,11.629999999999999,10,9,20.0,0,1
1,4.5,5.0,8,16.240000000000002,8,8,22.5,0,0
1,4.25,3.6666666666666665,13,9.280000000000001,6,9,15.583333333333332,0,1
1,6.25,2.5,10,9.88,10,5,15.625,0,1
1,5.25,5.5,11,18.98,10,7,28.875,0,1
1,8.5,4.833333333333333,10,10.59,10,8,41.08333333333333,0,1
1,4.75,2.3333333333333335,7,5.74,8,4,11.083333333333334,0,1
1,7.0,5.666666666666667,17,13.36,10,9,39.66666666666667,0,0
0,3.75,6.0,9,12.18,8,9,22.5,0,1
0,5.25,6.0,15,8.219999999999999,10,10,31.5,0,0
0,2.75,6.0,19,11.21,5,8,16.5,0,0
1,5.0,4.0,11,13.809999999999999,7,7,20.0,0,1
1,3.25,6.666666666666667,10,18.23,8,10,21.666666666666668,0,0
1,5.25,4.5,14,5.27,8,8,23.625,0,1
1,6.75,5.333333333333333,19,12.85,9,8,36.0,0,1
1,3.75,4.0,13,14.780000000000001,7,10,15.0,0,0
1,8.0,7.166666666666667,14,10.72,10,10,57.333333333333336,0,1
1,5.5,4.333333333333333,14,10.96,10,6,23.833333333333332,0,1
1,6.0,5.166666666666667,16,11.440000000000001,10,9,31.0,0,1
1,6.25,6.0,4,8.4,8,8,37.5,0,0
1,5.0,3.8333333333333335,11,17.96,8,6,19.166666666666668,0,0
0,7.5,6.333333333333333,10,6.07,10,10,47.5,0,1
0,6.0,4.333333333333333,8,17.15,9,10,26.0,0,0
0,6.75,5.333333333333333,2,15.559999999999999,8,10,36.0,0,0
0,7.0,4.833333333333333,11,12.3,10,10,33.83333333333333,0,0
0,5.0,3.5,15,7.77,9,6,17.5,0,1
1,5.0,2.1666666666666665,20,16.130000000000003,9,3,10.833333333333332,0,0
1,3.75,5.0,10,9.52,7,10,18.75,0,1
1,7.25,4.333333333333333,16,8.1,10,6,31.416666666666664,0,0
1,4.75,6.5,13,15.88,10,10,30.875,0,0
0,4.0,4.5,10,13.49,7,10,18.0,0,0
0,5.75,3.6666666666666665,13,7.140000000000001,8,6,21.083333333333332,0,1
0,2.0,5.833333333333333,12,7.289999999999999,3,10,11.666666666666666,0,1
1,6.5,5.5,5,9.42,9,7,35.75,0,1
0,5.5,2.6666666666666665,10,14.670000000000002,8,8,14.666666666666666,0,1
1,4.25,4.833333333333333,15,17.54,9,9,20.541666666666664,0,0
1,4.75,4.333333333333333,1,16.689999999999998,10,9,20.583333333333332,0,0
1,6.0,4.833333333333333,7,11.09,9,7,29.0,0,1
1,7.5,4.833333333333333,7,10.45,10,10,36.25,0,0
0,2.5,3.5,2,4.24,4,8,8.75,0,1
1,6.5,3.1666666666666665,8,15.14,10,7,20.583333333333332,0,1
1,5.75,4.666666666666667,9,10.67,8,10,26.833333333333336,0,1
0,6.0,5.166666666666667,16,10.190000000000001,8,8,31.0,0,1
1,4.5,4.666666666666667,17,7.85,7,4,21.0,0,1
0,6.0,4.666666666666667,11,6.24,9,7,28.0,0,1
1,5.0,5.0,10,13.43,7,10,25.0,0,1
0,4.5,2.8333333333333335,17,13.49,7,7,12.75,0,0
0,4.25,4.666666666666667,13,10.17,9,9,19.833333333333336,0,1
0,7.25,5.166666666666667,8,9.71,10,10,37.458333333333336,0,1
1,5.25,6.666666666666667,11,14.61,7,9,35.0,0,1
1,6.0,3.8333333333333335,14,11.93,9,5,23.0,0,0
0,5.75,4.666666666666667,13,5.68,9,6,26.833333333333336,0,1
1,6.0,3.5,14,2.34,8,7,21.0,0,1
1,4.75,4.166666666666667,18,14.55,10,7,19.791666666666668,0,0
0,6.25,3.6666666666666665,12,10.45,9,7,22.916666666666664,0,0
0,5.25,4.166666666666667,12,11.17,9,10,21.875,0,0
1,4.75,4.833333333333333,9,13.36,8,6,22.958333333333332,0,1
1,6.5,5.333333333333333,8,6.690000000000001,10,10,34.666666666666664,0,1
1,4.25,3.3333333333333335,12,15.17,9,5,14.166666666666668,0,0
0,3.75,4.5,9,9.559999999999999,6,8,16.875,0,0
1,6.0,5.166666666666667,11,12.42,9,10,31.0,0,0
1,7.5,5.333333333333333,10,11.129999999999999,10,9,40.0,0,1
1,7.0,5.666666666666667,14,3.62,9,9,39.66666666666667,0,1
1,6.0,3.6666666666666665,14,10.91,10,8,22.0,0,0
1,6.5,4.666666666666667,10,9.620000000000001,10,10,30.333333333333336,0,1
1,3.5,6.333333333333333,13,13.59,5,10,22.166666666666664,0,1
1,6.75,6.0,9,9.99,10,8,40.5,0,0
1,6.0,5.666666666666667,14,18.7,10,9,34.0,0,0
0,3.75,6.5,15,14.05,10,10,24.375,0,1
1,7.0,5.0,1,9.65,9,10,35.0,0,1
1,7.25,4.0,13,16.11,9,10,29.0,0,0
1,7.25,5.666666666666667,5,16.21,9,10,41.083333333333336,0,1
1,4.25,6.0,13,6.68,9,9,25.5,0,1
1,6.25,4.833333333333333,6,5.26,10,10,30.208333333333332,0,1
1,5.5,3.8333333333333335,14,9.04,10,9,21.083333333333336,0,0
1,5.0,3.8333333333333335,12,5.16,9,7,19.166666666666668,0,1
1,5.75,5.166666666666667,12,8.92,10,7,29.708333333333336,0,0
0,5.0,6.166666666666667,7,8.4,7,10,30.833333333333336,0,0
1,7.25,7.0,12,9.39,10,8,50.75,0,1
1,4.25,5.833333333333333,13,13.23,8,8,24.791666666666664,0,1
0,6.5,5.5,11,7.93,10,10,35.75,0,1
1,6.0,4.166666666666667,6,16.15,10,8,25.0,0,1
1,4.5,4.833333333333333,8,6.58,7,7,21.75,0,1
1,5.25,4.5,7,10.29,8,6,23.625,0,0
1,4.25,2.8333333333333335,19,11.3,8,3,12.041666666666668,0,1
1,7.5,3.3333333333333335,9,8.93,10,7,25.0,0,1
1,6.75,5.166666666666667,13,5.51,9,6,34.875,0,1
0,6.0,5.333333333333333,12,8.28,9,10,32.0,0,1
1,5.0,5.0,8,17.78,9,7,25.0,0,0
1,7.75,5.166666666666667,5,9.09,10,10,40.04166666666667,0,1
0,5.0,5.166666666666667,9,4.79,8,9,25.833333333333336,0,1
1,5.75,5.5,11,7.16,9,10,31.625,0,0
1,6.5,5.833333333333333,7,7.059999999999999,10,10,37.916666666666664,0,1
1,7.25,5.5,6,8.98,10,10,39.875,0,1
1,2.25,5.333333333333333,11,19.03,5,9,12.0,0,0
0,5.5,5.666666666666667,15,12.0,10,10,31.166666666666668,0,0
0,4.0,3.5,10,10.86,8,5,14.0,0,1
1,6.0,4.166666666666667,10,8.8,9,4,25.0,0,1
1,3.75,5.333333333333333,10,4.5,5,9,20.0,0,1
1,7.25,4.666666666666667,10,16.130000000000003,10,9,33.833333333333336,0,0
1,3.75,4.833333333333333,12,6.33,7,7,18.125,0,1
1,5.5,5.166666666666667,17,11.440000000000001,8,9,28.416666666666668,0,0
1,5.5,4.833333333333333,14,5.42,10,10,26.583333333333332,0,1
1,6.5,3.8333333333333335,14,6.309999999999999,9,7,24.916666666666668,0,1
1,4.75,2.8333333333333335,9,14.530000000000001,8,6,13.458333333333334,0,1
1,9.0,4.0,13,5.2,10,6,36.0,0,1
1,7.25,3.8333333333333335,15,12.16,10,5,27.791666666666668,0,1
0,5.25,4.0,15,12.559999999999999,7,5,21.0,0,1
1,6.5,3.3333333333333335,10,12.240000000000002,10,6,21.666666666666668,0,1
0,7.25,4.166666666666667,6,16.25,10,6,30.208333333333336,0,1
0,4.75,3.8333333333333335,11,12.61,9,8,18.208333333333336,0,0
1,5.5,5.166666666666667,11,11.57,10,7,28.416666666666668,0,1
1,4.0,4.166666666666667,11,15.32,8,10,16.666666666666668,0,1
1,4.5,5.833333333333333,10,15.3,6,10,26.25,0,0
1,3.25,5.666666666666667,12,15.43,5,9,18.416666666666668,0,1
1,8.0,6.333333333333333,14,10.51,10,9,50.666666666666664,0,1
1,8.0,6.5,13,14.09,10,10,52.0,0,1
1,4.75,7.333333333333333,5,12.3,9,9,34.83333333333333,0,1
1,5.5,1.6666666666666667,13,11.15,9,5,9.166666666666668,0,0
1,5.75,3.3333333333333335,7,14.66,9,5,19.166666666666668,0,0
1,7.0,4.666666666666667,8,9.780000000000001,9,8,32.66666666666667,0,1
1,7.0,4.333333333333333,8,19.02,9,10,30.333333333333332,0,0
1,5.0,4.833333333333333,15,5.74,7,9,24.166666666666664,0,1
1,5.75,4.666666666666667,11,10.58,6,7,26.833333333333336,0,1
0,6.0,3.0,11,16.82,9,3,18.0,0,0
1,5.75,4.666666666666667,5,8.61,8,10,26.833333333333336,0,1
1,6.25,5.833333333333333,20,7.789999999999999,8,8,36.45833333333333,0,1
0,3.25,4.0,8,7.5,6,6,13.0,0,1
1,8.25,5.166666666666667,15,9.82,10,10,42.625,0,1
1,6.0,3.5,8,7.26,10,7,21.0,0,0
1,7.5,3.5,11,14.879999999999999,9,9,26.25,0,0
1,7.0,6.0,15,9.5,10,9,42.0,0,1
1,5.75,4.5,11,11.75,7,7,25.875,0,1
1,5.5,4.333333333333333,7,13.559999999999999,10,9,23.833333333333332,0,1
1,6.5,5.833333333333333,14,13.120000000000001,7,7,37.916666666666664,0,1
1,3.75,6.5,8,12.32,7,10,24.375,0,0
1,3.5,7.666666666666667,14,8.55,6,10,26.833333333333336,0,1
0,7.0,2.1666666666666665,9,15.11,9,3,15.166666666666666,0,0
1,7.0,6.833333333333333,8,11.34,10,9,47.83333333333333,0,1
1,9.0,5.333333333333333,12,12.54,10,10,48.0,0,1
1,8.5,4.0,16,7.469999999999999,10,4,34.0,0,1
1,3.75,5.666666666666667,5,4.16,7,10,21.25,0,1
1,5.0,3.0,5,6.289999999999999,8,5,15.0,0,1
0,5.25,4.0,10,9.92,9,8,21.0,0,1
1,6.0,4.166666666666667,17,8.33,10,10,25.0,0,1
1,8.0,3.1666666666666665,9,14.23,10,4,25.333333333333332,0,1
1,5.25,3.3333333333333335,9,16.0,10,7,17.5,0,1
0,8.5,5.333333333333333,6,13.85,10,6,45.33333333333333,0,0
1,3.0,4.166666666666667,18,15.809999999999999,5,6,12.5,0,0
1,4.0,5.0,6,15.809999999999999,7,10,20.0,0,0
1,7.5,5.833333333333333,9,11.25,10,9,43.75,0,1
1,8.0,5.833333333333333,8,10.73,10,9,46.666666666666664,0,0
0,5.0,6.166666666666667,14,3.8099999999999987,8,8,30.833333333333336,0,1
1,8.75,5.166666666666667,17,15.309999999999999,9,5,45.208333333333336,0,1
1,8.25,5.0,13,5.779999999999999,10,10,41.25,0,1
1,7.75,5.333333333333333,13,9.05,10,9,41.33333333333333,0,0
0,6.5,5.833333333333333,9,9.01,10,10,37.916666666666664,0,1
0,6.25,3.1666666666666665,6,12.18,8,7,19.791666666666664,0,1
1,6.75,6.666666666666667,11,4.51,10,9,45.0,0,1
0,4.25,5.333333333333333,8,10.29,6,10,22.666666666666664,0,0
1,6.5,3.5,11,14.07,9,4,22.75,0,0
1,5.5,4.666666666666667,13,13.4,10,8,25.666666666666668,0,0
0,6.0,2.8333333333333335,9,9.53,9,8,17.0,0,0
1,6.25,5.5,16,17.35,10,10,34.375,0,0
1,3.5,5.5,15,16.02,7,10,19.25,0,0
1,6.5,4.166666666666667,13,13.14,9,6,27.083333333333336,0,1
1,4.75,4.833333333333333,16,12.149999999999999,6,10,22.958333333333332,0,1
1,4.25,7.0,18,10.85,5,10,29.75,0,0
1,4.75,4.0,12,14.690000000000001,10,6,19.0,0,0
1,4.25,5.0,16,15.759999999999998,8,10,21.25,0,0
1,6.25,5.166666666666667,12,19.92,10,6,32.29166666666667,0,0
1,7.75,4.833333333333333,16,7.609999999999999,9,8,37.45833333333333,0,1
1,6.5,4.333333333333333,10,5.64,9,10,28.166666666666664,0,0
1,3.5,3.5,7,5.83,5,7,12.25,0,1
1,8.0,4.166666666666667,10,8.07,10,7,33.333333333333336,0,1
1,6.75,6.333333333333333,7,15.3,9,9,42.75,0,0
1,6.75,4.166666666666667,12,13.440000000000001,10,7,28.125000000000004,0,0
0,3.75,7.166666666666667,6,8.99,6,10,26.875,0,1
1,6.75,5.333333333333333,11,3.2800000000000002,10,7,36.0,0,1
0,6.0,3.0,9,10.78,8,6,18.0,0,1
1,5.25,5.833333333333333,9,7.859999999999999,10,10,30.625,0,1
1,3.75,4.666666666666667,18,8.4,7,8,17.5,0,1
0,3.0,3.3333333333333335,12,5.130000000000001,5,6,10.0,0,1
1,4.75,4.166666666666667,15,8.57,8,9,19.791666666666668,0,1
1,1.0,4.0,8,7.77,1,10,4.0,0,1
1,5.25,4.333333333333333,10,18.12,9,8,22.75,0,0
0,3.75,4.333333333333333,9,5.940000000000001,9,8,16.25,0,1
1,7.0,6.333333333333333,8,6.460000000000001,9,10,44.33333333333333,0,1
1,6.25,4.166666666666667,15,9.64,9,7,26.041666666666668,0,1
1,5.75,4.666666666666667,14,6.92,10,7,26.833333333333336,0,1
1,5.0,3.1666666666666665,15,14.490000000000002,8,6,15.833333333333332,0,1
1,6.0,4.166666666666667,9,7.73,9,8,25.0,0,1
0,3.75,6.0,4,12.329999999999998,7,9,22.5,0,1
1,6.75,2.3333333333333335,12,4.17,10,4,15.750000000000002,0,1
1,5.5,5.833333333333333,10,6.289999999999999,9,10,32.08333333333333,0,1
1,2.25,3.5,6,11.23,4,5,7.875,0,1
0,6.5,7.5,8,12.72,10,10,48.75,0,0
1,8.25,5.666666666666667,9,6.83,9,10,46.75,0,1
0,2.5,6.0,12,10.79,4,10,15.0,0,1
1,4.25,5.5,15,14.030000000000001,10,8,23.375,0,1
1,5.75,5.166666666666667,15,13.129999999999999,10,9,29.708333333333336,0,0
0,3.75,4.666666666666667,10,17.92,9,7,17.5,0,0
1,6.0,5.166666666666667,17,8.95,9,8,31.0,0,1
0,6.25,4.5,14,12.51,10,8,28.125,0,1
1,5.5,3.6666666666666665,5,16.67,9,8,20.166666666666664,0,0
1,7.0,3.6666666666666665,14,11.22,9,5,25.666666666666664,0,1
1,4.25,5.0,14,10.77,10,9,21.25,0,0
1,9.0,5.333333333333333,7,14.26,10,9,48.0,0,0
1,6.25,3.6666666666666665,19,15.7,10,10,22.916666666666664,0,0
1,8.0,4.833333333333333,8,9.33,10,8,38.666666666666664,0,1
1,8.0,4.333333333333333,10,11.42,10,7,34.666666666666664,0,1
1,5.75,4.0,9,17.16,9,10,23.0,0,0
1,6.75,5.5,12,7.77,10,10,37.125,0,1
1,7.0,4.833333333333333,7,7.530000000000001,10,7,33.83333333333333,0,1
1,5.0,6.0,11,18.34,8,8,30.0,0,1
1,5.75,7.166666666666667,10,6.59,10,10,41.208333333333336,0,1
0,4.25,3.5,18,16.42,6,6,14.875,0,0
0,6.0,3.1666666666666665,9,11.09,9,7,19.0,0,1
1,4.5,3.8333333333333335,12,8.92,7,9,17.25,0,1
1,5.25,6.0,11,12.83,7,10,31.5,0,0
1,4.75,5.5,12,16.16,7,9,26.125,0,1
1,5.25,5.333333333333333,15,10.64,9,10,28.0,0,1
1,6.25,2.6666666666666665,6,11.559999999999999,9,6,16.666666666666664,0,0
0,4.5,5.333333333333333,16,9.059999999999999,8,7,24.0,0,1
1,7.75,5.333333333333333,6,18.3,10,9,41.33333333333333,0,0
1,1.75,5.666666666666667,6,12.89,3,9,9.916666666666668,0,1
1,7.5,6.0,18,15.850000000000001,9,8,45.0,0,1
1,7.25,2.5,11,12.2,9,3,18.125,0,0
1,6.5,5.333333333333333,11,10.65,10,9,34.666666666666664,0,1
1,5.75,5.0,8,9.91,8,9,28.75,0,1
0,5.25,4.333333333333333,9,3.9400000000000004,10,9,22.75,0,1
1,6.0,4.5,10,16.04,10,10,27.0,0,1
0,3.75,5.333333333333333,14,13.600000000000001,8,6,20.0,0,1
0,5.75,4.666666666666667,9,11.2,8,8,26.833333333333336,0,1
1,4.0,5.5,21,18.05,7,10,22.0,0,0
1,5.5,6.5,14,11.07,10,9,35.75,0,0
1,3.5,5.0,10,11.11,5,8,17.5,0,0
1,4.75,2.5,16,14.61,7,6,11.875,0,1
1,6.5,5.333333333333333,11,11.05,9,10,34.666666666666664,0,1
1,6.25,3.1666666666666665,7,13.54,9,3,19.791666666666664,0,1
1,2.75,4.666666666666667,3,9.719999999999999,4,10,12.833333333333334,0,0
1,5.5,5.666666666666667,15,10.64,9,10,31.166666666666668,0,1
1,6.5,5.833333333333333,4,12.18,9,9,37.916666666666664,0,0
0,5.75,3.5,4,13.620000000000001,10,8,20.125,0,0
1,6.0,3.1666666666666665,11,10.31,9,8,19.0,0,1
1,3.25,6.5,9,13.88,7,10,21.125,0,0
1,3.75,5.166666666666667,16,14.5,8,6,19.375,0,1
1,4.5,6.833333333333333,12,4.2,8,10,30.75,0,1
1,3.75,6.166666666666667,3,5.21,6,10,23.125,0,1
1,7.0,4.0,10,8.99,8,7,28.0,0,1
1,5.25,3.6666666666666665,16,11.25,8,6,19.25,0,0
1,6.25,3.0,8,13.490000000000002,10,4,18.75,0,1
1,5.5,5.833333333333333,11,10.26,10,10,32.08333333333333,0,1
1,6.75,5.333333333333333,13,7.6,9,10,36.0,0,1
1,7.0,3.3333333333333335,6,9.26,10,7,23.333333333333336,0,0
1,5.5,6.0,7,12.71,10,7,33.0,0,1
1,5.0,3.1666666666666665,17,17.36,7,6,15.833333333333332,0,0
1,4.25,4.833333333333333,10,10.4,8,9,20.541666666666664,0,1
0,5.0,3.6666666666666665,6,15.420000000000002,6,6,18.333333333333332,0,1
1,7.0,5.166666666666667,9,8.379999999999999,8,9,36.16666666666667,0,1
1,6.0,5.5,5,12.38,8,7,33.0,0,1
0,4.25,4.333333333333333,14,12.129999999999999,10,7,18.416666666666664,0,1
1,5.5,4.333333333333333,11,6.93,9,10,23.833333333333332,0,1
1,7.25,4.166666666666667,10,6.35,10,10,30.208333333333336,0,1
1,4.25,4.333333333333333,15,6.12,10,7,18.416666666666664,0,1
1,6.25,4.0,13,15.03,10,6,25.0,0,0
1,6.25,4.166666666666667,13,5.39,9,8,26.041666666666668,0,1
1,5.75,4.5,6,11.94,7,9,25.875,0,1
1,5.0,7.5,15,6.65,6,10,37.5,0,1
0,4.25,4.666666666666667,13,15.21,8,8,19.833333333333336,0,1
0,3.75,4.0,6,11.22,7,7,15.0,0,1
0,4.5,6.0,5,10.059999999999999,8,10,27.0,0,1
1,3.25,7.166666666666667,10,13.280000000000001,8,10,23.291666666666668,0,1
0,5.0,3.6666666666666665,5,8.059999999999999,8,4,18.333333333333332,0,1
1,5.0,5.0,17,14.92,8,10,25.0,0,0
0,5.75,1.6666666666666667,18,8.02,10,3,9.583333333333334,0,1
1,7.5,4.666666666666667,11,12.77,9,8,35.0,0,0
0,6.0,3.5,14,15.189999999999998,10,9,21.0,0,1
0,4.0,4.0,10,9.86,7,10,16.0,0,1
1,5.25,3.5,12,14.08,10,6,18.375,0,0
1,4.5,6.166666666666667,13,13.439999999999998,7,10,27.75,0,1
1,6.0,4.333333333333333,14,10.07,8,6,26.0,0,1
1,3.25,3.8333333333333335,7,5.800000000000001,6,7,12.458333333333334,0,1
1,6.0,5.5,13,10.79,10,8,33.0,0,1
0,5.0,4.333333333333333,6,14.100000000000001,7,10,21.666666666666664,0,1
0,6.75,4.333333333333333,6,6.300000000000001,9,7,29.249999999999996,0,1
1,3.75,4.5,13,11.05,10,6,16.875,0,0
1,5.75,5.333333333333333,4,13.740000000000002,10,7,30.666666666666664,0,1
0,6.5,5.666666666666667,11,5.800000000000001,9,10,36.833333333333336,0,1
0,4.5,4.5,12,8.57,6,6,20.25,0,1
1,5.0,4.833333333333333,15,16.48,7,8,24.166666666666664,0,0
1,6.5,4.5,13,5.65,9,9,29.25,0,1
1,4.75,3.6666666666666665,6,15.380000000000003,8,6,17.416666666666664,0,1
0,4.5,7.333333333333333,15,13.05,8,10,33.0,0,1
0,4.25,3.6666666666666665,12,7.609999999999999,10,9,15.583333333333332,0,1
1,3.75,5.5,13,9.96,6,8,20.625,0,0
1,6.0,2.0,8,12.7,10,2,12.0,0,0
1,4.25,4.5,11,12.09,8,10,19.125,0,1
1,5.0,4.166666666666667,10,10.9,8,8,20.833333333333336,0,0
1,5.0,5.333333333333333,14,12.79,9,10,26.666666666666664,0,0
0,5.25,5.333333333333333,15,7.210000000000001,9,9,28.0,0,1
0,6.5,3.8333333333333335,12,10.3,10,9,24.916666666666668,0,1
1,6.75,5.333333333333333,9,14.52,9,8,36.0,0,1
1,7.0,3.6666666666666665,8,11.52,10,9,25.666666666666664,0,0
0,3.25,4.333333333333333,13,12.09,5,7,14.083333333333332,0,1
1,9.25,5.5,14,11.31,10,9,50.875,0,0
1,5.5,5.166666666666667,11,14.380000000000003,9,9,28.416666666666668,0,1
